Test Virus,Reference Virus,Distance
A/Cambodia/e0826360/2020,A/Ireland/74222/2022,1.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/74222/2022,0.0
A/Darwin/9/2021,A/Ireland/74222/2022,0.0
A/Cambodia/925256/2020,A/Ireland/74250/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/74250/2022,1.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/74250/2022,0.0
A/Darwin/9/2021,A/Ireland/74250/2022,0.0
A/Cambodia/925256/2020,A/Ireland/74511/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/74511/2022,1.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/74511/2022,0.0
A/Darwin/9/2021,A/Ireland/74511/2022,0.0
A/Cambodia/925256/2020,A/Ireland/74535/2022,1.0
A/Cambodia/e0826360/2020,A/Ireland/74535/2022,0.0
A/Catalonia/NSVH-2067/22,A/Ireland/74535/2022,2.0
A/Darwin/9/2021,A/Ireland/74535/2022,0.0
A/Hong Kong/4801/2014,A/Ireland/76255/2016,0.0
A/Georgia/532/2015,A/Ireland/78717/2016,1.0
A/Hong Kong/4801/2014,A/Ireland/78717/2016,0.4150374992788439
A/Hong Kong/5738/2014,A/Ireland/78717/2016,0.0
A/Cambodia/925256/2020,A/Ireland/80520/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/80520/2022,1.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/80520/2022,0.0
A/Darwin/9/2021,A/Ireland/80520/2022,0.0
A/Cambodia/925256/2020,A/Ireland/80522/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/80522/2022,0.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/80522/2022,0.9999999999999991
A/Darwin/9/2021,A/Ireland/80522/2022,0.0
A/Cambodia/925256/2020,A/Ireland/80523/2022,0.9999999999999991
A/Cambodia/e0826360/2020,A/Ireland/80523/2022,0.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/80523/2022,0.9999999999999991
A/Darwin/9/2021,A/Ireland/80523/2022,0.0
A/Georgia/532/2015,A/Ireland/80971/2016,0.5849625007211561
A/Hong Kong/4801/2014,A/Ireland/80971/2016,0.0
A/Hong Kong/5738/2014,A/Ireland/80971/2016,0.5849625007211561
A/Cambodia/925256/2020,A/Ireland/81103/2022,1.9999999999999991
A/Cambodia/e0826360/2020,A/Ireland/81103/2022,0.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/81103/2022,1.9999999999999991
A/Darwin/9/2021,A/Ireland/81103/2022,0.0
A/Georgia/532/2015,A/Ireland/81104/2016,0.5849625007211561
A/Hong Kong/4801/2014,A/Ireland/81104/2016,0.0
A/Hong Kong/5738/2014,A/Ireland/81104/2016,0.5849625007211561
A/Georgia/532/2015,A/Ireland/81180/2016,1.1699250014423122
A/Hong Kong/4801/2014,A/Ireland/81180/2016,0.0
A/Hong Kong/5738/2014,A/Ireland/81180/2016,1.1699250014423122
A/Georgia/532/2015,A/Ireland/81354/2016,0.0
A/Hong Kong/4801/2014,A/Ireland/81354/2016,0.4150374992788439
A/Hong Kong/5738/2014,A/Ireland/81354/2016,1.0
A/Cambodia/925256/2020,A/Ireland/8169/2023,2.0
A/Cambodia/e0826360/2020,A/Ireland/8169/2023,1.0
A/Catalonia/NSVH-2067/22,A/Ireland/8169/2023,2.0
A/Darwin/9/2021,A/Ireland/8169/2023,0.0
A/Georgia/532/2015,A/Ireland/81920/2016,1.0
A/Hong Kong/4801/2014,A/Ireland/81920/2016,0.4150374992788439
A/Hong Kong/5738/2014,A/Ireland/81920/2016,0.0
A/Georgia/532/2015,A/Ireland/82326/2016,1.0
A/Hong Kong/4801/2014,A/Ireland/82326/2016,0.4150374992788439
A/Hong Kong/5738/2014,A/Ireland/82326/2016,0.0
A/Georgia/532/2015,A/Ireland/82745/2016,1.0
A/Hong Kong/4801/2014,A/Ireland/82745/2016,0.4150374992788439
A/Hong Kong/5738/2014,A/Ireland/82745/2016,0.0
A/England/538/2018,A/Ireland/85561/2019,0.0
A/Hong Kong/5738/2014,A/Ireland/85561/2019,2.999999999999999
A/Georgia/532/2015,A/Ireland/86110/2016,1.3219280948873617
A/Hong Kong/4801/2014,A/Ireland/86110/2016,0.0
A/Hong Kong/5738/2014,A/Ireland/86110/2016,1.3219280948873617
A/Cambodia/925256/2020,A/Ireland/8661/2023,1.0
A/Cambodia/e0826360/2020,A/Ireland/8661/2023,0.0
A/Catalonia/NSVH-2067/22,A/Ireland/8661/2023,2.0
A/Darwin/9/2021,A/Ireland/8661/2023,0.0
A/England/538/2018,A/Ireland/88070/2019,0.0
A/Hong Kong/5738/2014,A/Ireland/88070/2019,2.999999999999999
A/England/538/2018,A/Ireland/89141/2019,0.0
A/Hong Kong/2671/2019,A/Ireland/89141/2019,3.999999999999999
A/Hong Kong/5738/2014,A/Ireland/89141/2019,3.999999999999999
A/Cambodia/925256/2020,A/Ireland/9045/2023,3.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/9045/2023,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Ireland/9045/2023,0.0
A/Darwin/9/2021,A/Ireland/9045/2023,1.0
A/Cambodia/925256/2020,A/Ireland/9047/2023,2.0
A/Cambodia/e0826360/2020,A/Ireland/9047/2023,1.0
A/Catalonia/NSVH-2067/22,A/Ireland/9047/2023,0.0
A/Darwin/9/2021,A/Ireland/9047/2023,0.0
A/Alabama/5/2010,A/Ireland/909/2011,0.0
A/Brisbane/10/2007,A/Ireland/909/2011,1.9999999999999991
A/England/538/2018,A/Ireland/91453/2019,2.0
A/Hong Kong/2669/2019,A/Ireland/91453/2019,0.0
A/Hong Kong/2671/2019,A/Ireland/91453/2019,1.0
A/Hong Kong/5738/2014,A/Ireland/91453/2019,2.0
A/England/538/2018,A/Ireland/91781/2019,0.0
A/Hong Kong/5738/2014,A/Ireland/91781/2019,2.999999999999999
A/Bangladesh/4005/2020,A/Ireland/92285/2021,1.0
A/Cambodia/925256/2020,A/Ireland/92285/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/92285/2021,1.0
A/Darwin/9/2021,A/Ireland/92285/2021,0.0
A/Denmark/3264/2019,A/Ireland/92285/2021,2.999999999999999
A/Hong Kong/2671/2019,A/Ireland/92285/2021,4.999999999999999
A/Bretagne/1413/2017,A/Ireland/93664/2019,2.999999999999999
A/England/538/2018,A/Ireland/93664/2019,0.0
A/Hong Kong/2671/2019,A/Ireland/93664/2019,2.999999999999999
A/Hong Kong/5738/2014,A/Ireland/93664/2019,2.999999999999999
A/Cambodia/925256/2020,A/Ireland/9468/2023,1.9999999999999991
A/Cambodia/e0826360/2020,A/Ireland/9468/2023,0.9999999999999991
A/Catalonia/NSVH-2067/22,A/Ireland/9468/2023,1.9999999999999991
A/Darwin/9/2021,A/Ireland/9468/2023,0.0
A/Bretagne/1413/2017,A/Ireland/95061/2019,1.9999999999999991
A/England/538/2018,A/Ireland/95061/2019,0.9999999999999991
A/Hong Kong/2669/2019,A/Ireland/95061/2019,0.0
A/Hong Kong/2671/2019,A/Ireland/95061/2019,1.9999999999999991
A/Hong Kong/5738/2014,A/Ireland/95061/2019,0.9999999999999991
A/Bretagne/1413/2017,A/Ireland/95068/2019,2.999999999999999
A/England/538/2018,A/Ireland/95068/2019,0.0
A/Hong Kong/2671/2019,A/Ireland/95068/2019,3.999999999999999
A/Hong Kong/5738/2014,A/Ireland/95068/2019,2.999999999999999
A/Cambodia/925256/2020,A/Ireland/9830/2023,3.999999999999999
A/Cambodia/e0826360/2020,A/Ireland/9830/2023,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Ireland/9830/2023,1.9999999999999991
A/Darwin/9/2021,A/Ireland/9830/2023,0.0
A/Alabama/5/2010,A/Ireland/M19748/2013,2.999999999999999
A/Athens/112/2012,A/Ireland/M19748/2013,0.0
A/Berlin/93/2011,A/Ireland/M19748/2013,1.0
A/Iowa/19/2010,A/Ireland/M19748/2013,2.999999999999999
A/Alabama/5/2010,A/Ireland/M20189/2013,2.999999999999999
A/Athens/112/2012,A/Ireland/M20189/2013,0.0
A/Berlin/93/2011,A/Ireland/M20189/2013,0.0
A/Iowa/19/2010,A/Ireland/M20189/2013,2.999999999999999
A/Alabama/5/2010,A/Ireland/M20427/2013,2.999999999999999
A/Athens/112/2012,A/Ireland/M20427/2013,0.0
A/Berlin/93/2011,A/Ireland/M20427/2013,0.0
A/Iowa/19/2010,A/Ireland/M20427/2013,2.999999999999999
A/Alabama/5/2010,A/Ireland/M26695/2013,2.999999999999999
A/Athens/112/2012,A/Ireland/M26695/2013,0.0
A/Berlin/93/2011,A/Ireland/M26695/2013,0.0
A/Iowa/19/2010,A/Ireland/M26695/2013,1.9999999999999991
A/Alabama/5/2010,A/Ireland/M27357/2011,0.0
A/Brisbane/10/2007,A/Ireland/M27357/2011,3.8479969065549495
A/Alabama/5/2010,A/Ireland/M28390/2013,2.999999999999999
A/Athens/112/2012,A/Ireland/M28390/2013,0.0
A/Berlin/93/2011,A/Ireland/M28390/2013,0.0
A/Iowa/19/2010,A/Ireland/M28390/2013,2.999999999999999
A/Alabama/5/2010,A/Ireland/M28426/2013,2.999999999999999
A/Athens/112/2012,A/Ireland/M28426/2013,0.0
A/Berlin/93/2011,A/Ireland/M28426/2013,0.0
A/Iowa/19/2010,A/Ireland/M28426/2013,2.999999999999999
A/Alabama/5/2010,A/Ireland/M28859/2013,1.9999999999999991
A/Athens/112/2012,A/Ireland/M28859/2013,0.0
A/Berlin/93/2011,A/Ireland/M28859/2013,0.0
A/Iowa/19/2010,A/Ireland/M28859/2013,1.9999999999999991
A/Alabama/5/2010,A/Ireland/V1160/2012,2.999999999999999
A/Athens/GR112/2012,A/Ireland/V1160/2012,0.0
A/Berlin/93/2011,A/Ireland/V1160/2012,0.0
A/Hong Kong/3969/2011,A/Ireland/V1160/2012,1.0
A/Iowa/19/2010,A/Ireland/V1160/2012,1.9999999999999991
A/Athens/112/2012,A/Israel/10/2012,0.0
A/Berlin/93/2011,A/Israel/10/2012,0.0
A/Hawaii/22/2012,A/Israel/10/2012,2.0
A/Iowa/19/2010,A/Israel/10/2012,1.0
A/England/538/2018,A/Israel/10422/2018,0.0
A/England/538/2018,A/Israel/10464/2018,0.0
A/England/538/2018,A/Israel/10480/2018,0.0
A/England/538/2018,A/Israel/10481/2018,0.0
A/Brisbane/10/2007,A/Israel/13/09,0.0
A/England/394/2008,A/Israel/13/09,0.32192809488736174
A/Bretagne/1413/2017,A/Israel/133/2018,3.999999999999999
A/England/538/2018,A/Israel/133/2018,0.0
A/Bretagne/1413/2017,A/Israel/144/2018,3.999999999999999
A/England/538/2018,A/Israel/144/2018,0.0
A/Alabama/5/2010,A/Israel/15/2013,2.999999999999999
A/Athens/112/2012,A/Israel/15/2013,1.0
A/Berlin/93/2011,A/Israel/15/2013,0.0
A/Hawaii/22/2012,A/Israel/15/2013,1.0
A/Iowa/19/2010,A/Israel/15/2013,2.999999999999999
A/Alabama/5/2010,A/Israel/17/2013,2.999999999999999
A/Athens/112/2012,A/Israel/17/2013,0.9999999999999991
A/Berlin/93/2011,A/Israel/17/2013,0.0
A/Hawaii/22/2012,A/Israel/17/2013,0.9999999999999991
A/Iowa/19/2010,A/Israel/17/2013,1.9999999999999991
A/Bretagne/1413/2017,A/Israel/177/2018,3.999999999999999
A/England/538/2018,A/Israel/177/2018,0.0
A/Bretagne/1413/2017,A/Israel/178/2018,0.0
A/England/538/2018,A/Israel/178/2018,0.0
A/Hong Kong/5738/2014,A/Israel/178/2018,1.0
A/Alabama/5/2010,A/Israel/19/2013,2.999999999999999
A/Athens/112/2012,A/Israel/19/2013,0.0
A/Berlin/93/2011,A/Israel/19/2013,0.0
A/Hawaii/22/2012,A/Israel/19/2013,1.0
A/Iowa/19/2010,A/Israel/19/2013,2.0
A/Alabama/5/2010,A/Israel/20/2013,2.0
A/Athens/112/2012,A/Israel/20/2013,0.0
A/Berlin/93/2011,A/Israel/20/2013,0.0
A/Hawaii/22/2012,A/Israel/20/2013,1.0
A/Iowa/19/2010,A/Israel/20/2013,2.0
A/Christchurch/28/03,A/Israel/21/03,0.0
A/Egypt/130/02,A/Israel/21/03,2.999999999999999
A/Fujian/411/02,A/Israel/21/03,2.0
A/Brisbane/10/2007,A/Israel/22/2009,1.0
A/Finland/9/2008,A/Israel/22/2009,2.0
A/Hong Kong/1952/2009,A/Israel/22/2009,2.0
A/Hong Kong/1985/2009,A/Israel/22/2009,0.0
A/Hong Kong/26560/2009,A/Israel/22/2009,0.0
A/Brisbane/10/2007,A/Israel/23/2009,0.0
A/Finland/9/2008,A/Israel/23/2009,2.0
A/Hong Kong/1952/2009,A/Israel/23/2009,2.0
A/Hong Kong/1985/2009,A/Israel/23/2009,0.0
A/Hong Kong/26560/2009,A/Israel/23/2009,0.0
A/Brisbane/10/2007,A/Israel/24/2009,0.0
A/Finland/9/2008,A/Israel/24/2009,2.0
A/Hong Kong/1952/2009,A/Israel/24/2009,1.0
A/Hong Kong/1985/2009,A/Israel/24/2009,0.0
A/Hong Kong/26560/2009,A/Israel/24/2009,0.0
A/Alabama/5/2010,A/Israel/24/2013,2.999999999999999
A/Athens/112/2012,A/Israel/24/2013,1.0
A/Berlin/93/2011,A/Israel/24/2013,0.0
A/Hawaii/22/2012,A/Israel/24/2013,1.0
A/Iowa/19/2010,A/Israel/24/2013,2.999999999999999
A/Brisbane/10/2007,A/Israel/25/2009,1.0
A/Finland/9/2008,A/Israel/25/2009,2.0
A/Hong Kong/1952/2009,A/Israel/25/2009,2.0
A/Hong Kong/1985/2009,A/Israel/25/2009,0.0
A/Hong Kong/26560/2009,A/Israel/25/2009,1.0
A/Brisbane/10/2007,A/Israel/26/2009,1.0
A/Finland/9/2008,A/Israel/26/2009,2.0
A/Hong Kong/1952/2009,A/Israel/26/2009,1.0
A/Hong Kong/1985/2009,A/Israel/26/2009,0.0
A/Hong Kong/26560/2009,A/Israel/26/2009,0.0
A/Brisbane/10/2007,A/Israel/27/2009,0.9999999999999991
A/Finland/9/2008,A/Israel/27/2009,1.9999999999999991
A/Hong Kong/1952/2009,A/Israel/27/2009,1.9999999999999991
A/Hong Kong/1985/2009,A/Israel/27/2009,0.0
A/Hong Kong/26560/2009,A/Israel/27/2009,0.9999999999999991
A/Alabama/5/2010,A/Israel/27/2011,2.0
A/Hong Kong/3969/2011,A/Israel/27/2011,0.0
A/Iowa/19/2010,A/Israel/27/2011,2.0
A/Alabama/5/2010,A/Israel/32/2011,0.0
A/Hong Kong/3969/2011,A/Israel/32/2011,0.0
A/Iowa/19/2010,A/Israel/32/2011,0.0
A/Almaty/2958/2013,A/Israel/32/2013,1.0
A/Athens/112/2012,A/Israel/32/2013,0.0
A/Hong Kong/146/2013,A/Israel/32/2013,1.0
A/Iowa/19/2010,A/Israel/32/2013,2.999999999999999
A/England/538/2018,A/Israel/338/2019,0.0
A/Hong Kong/2671/2019,A/Israel/338/2019,2.0
A/Hong Kong/5738/2014,A/Israel/338/2019,1.0
A/Egypt/130/02,A/Israel/3650/03,0.0
A/Finland/170/03,A/Israel/3650/03,1.0
A/Fujian/411/02,A/Israel/3650/03,0.0
A/Hong Kong/1550/02,A/Israel/3650/03,1.9999999999999991
A/Alabama/5/2010,A/Israel/38/2011,0.9999999999999991
A/Hong Kong/3969/2011,A/Israel/38/2011,0.0
A/Iowa/19/2010,A/Israel/38/2011,0.9999999999999991
A/Alabama/5/2010,A/Israel/41/2011,1.0
A/Hong Kong/3969/2011,A/Israel/41/2011,0.0
A/Iowa/19/2010,A/Israel/41/2011,1.0
A/Alabama/5/2010,A/Israel/43/2011,0.9999999999999991
A/Hong Kong/3969/2011,A/Israel/43/2011,0.0
A/Iowa/19/2010,A/Israel/43/2011,0.0
A/Alabama/5/2010,A/Israel/47/2011,1.0
A/Hong Kong/3969/2011,A/Israel/47/2011,0.0
A/Iowa/19/2010,A/Israel/47/2011,1.0
A/Alabama/5/2010,A/Israel/50/2011,1.0
A/Hong Kong/3969/2011,A/Israel/50/2011,0.0
A/Iowa/19/2010,A/Israel/50/2011,1.0
A/Bretagne/1413/2017,A/Israel/590/2018,2.999999999999999
A/England/538/2018,A/Israel/590/2018,0.0
A/England/538/2018,A/Israel/603/2018,0.0
A/England/538/2018,A/Israel/604/2018,0.0
A/California/7/2004,A/Israel/64/2005,0.0
A/Finland/486/05,A/Israel/64/2005,2.0
A/Berlin/2/2006,A/Israel/73/2006,2.999999999999999
A/California/7/2004,A/Israel/73/2006,0.0
A/Hiroshima/52/2005,A/Israel/73/2006,0.0
A/Hong Kong/4443/2005,A/Israel/73/2006,0.0
A/England/538/2018,A/Israel/8135/2018,0.0
A/England/538/2018,A/Israel/8701/2018,0.0
A/Bretagne/1413/2017,A/Israel/8989/2018,2.999999999999999
A/England/538/2018,A/Israel/8989/2018,0.0
A/Brisbane/10/2007,A/Israel/9/09,0.0
A/England/394/2008,A/Israel/9/09,1.0
A/Bangladesh/4005/2020,A/Israel/B-145/2021,1.0
A/Cambodia/925256/2020,A/Israel/B-145/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Israel/B-145/2021,1.0
A/Darwin/9/2021,A/Israel/B-145/2021,0.0
A/Denmark/3264/2019,A/Israel/B-145/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Israel/B1398/2022,1.0
A/Cambodia/e0826360/2020,A/Israel/B1398/2022,0.0
A/Darwin/9/2021,A/Israel/B1398/2022,0.0
A/Cambodia/e0826360/2020,A/Israel/B1418/2022,2.0
A/Catalonia/NSVH-2067/22,A/Israel/B1418/2022,2.0
A/Darwin/9/2021,A/Israel/B1418/2022,0.0
A/Cambodia/925256/2020,A/Israel/B1503/2022,2.0
A/Cambodia/e0826360/2020,A/Israel/B1503/2022,2.0
A/Catalonia/NSVH-2067/22,A/Israel/B1503/2022,2.0
A/Darwin/9/2021,A/Israel/B1503/2022,0.0
A/Cambodia/925256/2020,A/Israel/B1644/2022,1.0
A/Cambodia/e0826360/2020,A/Israel/B1644/2022,1.0
A/Darwin/9/2021,A/Israel/B1644/2022,0.0
A/Cambodia/925256/2020,A/Israel/B1719/2022,0.9999999999999991
A/Cambodia/e0826360/2020,A/Israel/B1719/2022,0.0
A/Catalonia/NSVH-2067/22,A/Israel/B1719/2022,0.9999999999999991
A/Darwin/9/2021,A/Israel/B1719/2022,0.0
A/Cambodia/925256/2020,A/Israel/B1743/2023,2.999999999999999
A/Cambodia/e0826360/2020,A/Israel/B1743/2023,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Israel/B1743/2023,0.0
A/Darwin/9/2021,A/Israel/B1743/2023,1.0
A/Georgia/532/2015,A/Israel/C-558/2017,1.3219280948873617
A/Hong Kong/4801/2014,A/Israel/C-558/2017,0.0
A/Hong Kong/5738/2014,A/Israel/C-558/2017,0.32192809488736174
A/Georgia/532/2015,A/Israel/C-791/2017,1.0
A/Hong Kong/4801/2014,A/Israel/C-791/2017,0.0
A/Hong Kong/5738/2014,A/Israel/C-791/2017,0.0
A/Albania/289813/2022,A/Israel/G727/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/G727/2024,1.9999999999999991
A/Croatia/10136/RV/2023,A/Israel/G727/2024,0.0
A/Darwin/9/2021,A/Israel/G727/2024,0.0
A/Albania/289813/2022,A/Israel/G733/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/G733/2024,2.999999999999999
A/Croatia/10136/RV/2023,A/Israel/G733/2024,1.0
A/Darwin/9/2021,A/Israel/G733/2024,1.0
A/Albania/289813/2022,A/Israel/G854/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/G854/2024,1.9999999999999991
A/Croatia/10136/RV/2023,A/Israel/G854/2024,0.0
A/Darwin/9/2021,A/Israel/G854/2024,0.0
A/Hong Kong/146/2013,A/Israel/O-6286/2014,0.0
A/Hong Kong/5738/2014,A/Israel/O-6286/2014,1.0
A/Hong Kong/146/2013,A/Israel/O-6994/2014,1.0
A/Hong Kong/5738/2014,A/Israel/O-6994/2014,0.0
A/Hong Kong/146/2013,A/Israel/O-7051/2014,0.0
A/Hong Kong/5738/2014,A/Israel/O-7051/2014,0.6780719051126383
A/Hong Kong/146/2013,A/Israel/O-7414/2014,0.0
A/Hong Kong/5738/2014,A/Israel/O-7414/2014,0.6780719051126383
A/Bangladesh/4005/2020,A/Israel/R-6982/2021,0.0
A/Cambodia/925256/2020,A/Israel/R-6982/2021,1.9999999999999991
A/Cambodia/e0826360/2020,A/Israel/R-6982/2021,0.0
A/Darwin/9/2021,A/Israel/R-6982/2021,0.0
A/Denmark/3264/2019,A/Israel/R-6982/2021,1.0
A/Bangladesh/4005/2020,A/Israel/R-6983/2021,0.0
A/Cambodia/925256/2020,A/Israel/R-6983/2021,1.9999999999999991
A/Cambodia/e0826360/2020,A/Israel/R-6983/2021,0.0
A/Darwin/9/2021,A/Israel/R-6983/2021,0.0
A/Denmark/3264/2019,A/Israel/R-6983/2021,1.0
A/Hong Kong/2671/2019,A/Israel/R-6983/2021,3.999999999999999
A/Bangladesh/4005/2020,A/Israel/R-6986/2021,1.0
A/Cambodia/925256/2020,A/Israel/R-6986/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Israel/R-6986/2021,2.999999999999999
A/Darwin/9/2021,A/Israel/R-6986/2021,0.0
A/Denmark/3264/2019,A/Israel/R-6986/2021,2.999999999999999
A/Georgia/532/2015,A/Israel/R-742/2016,0.0
A/Hong Kong/4801/2014,A/Israel/R-742/2016,1.0
A/Hong Kong/5738/2014,A/Israel/R-742/2016,1.0
A/Bangladesh/4005/2020,A/Israel/R-9278/2021,2.999999999999999
A/Cambodia/925256/2020,A/Israel/R-9278/2021,4.999999999999999
A/Cambodia/e0826360/2020,A/Israel/R-9278/2021,3.999999999999999
A/Darwin/9/2021,A/Israel/R-9278/2021,0.0
A/Denmark/3264/2019,A/Israel/R-9278/2021,3.999999999999999
A/England/214191723/2021,A/Israel/R-9278/2021,2.0
A/Bangladesh/4005/2020,A/Israel/R-9337/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Israel/R-9337/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Israel/R-9337/2021,2.999999999999999
A/Darwin/9/2021,A/Israel/R-9337/2021,0.0
A/Denmark/3264/2019,A/Israel/R-9337/2021,3.999999999999999
A/England/214191723/2021,A/Israel/R-9337/2021,1.0
A/Bangladesh/4005/2020,A/Israel/R-9526/2021,2.0
A/Cambodia/925256/2020,A/Israel/R-9526/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Israel/R-9526/2021,2.0
A/Darwin/9/2021,A/Israel/R-9526/2021,0.0
A/Denmark/3264/2019,A/Israel/R-9526/2021,2.0
A/England/214191723/2021,A/Israel/R-9526/2021,2.0
A/Hong Kong/2671/2019,A/Israel/R-9526/2021,4.999999999999999
A/Bangladesh/4005/2020,A/Israel/R-9603/2021,2.999999999999999
A/Cambodia/925256/2020,A/Israel/R-9603/2021,4.999999999999999
A/Cambodia/e0826360/2020,A/Israel/R-9603/2021,3.999999999999999
A/Darwin/9/2021,A/Israel/R-9603/2021,0.0
A/Denmark/3264/2019,A/Israel/R-9603/2021,3.999999999999999
A/England/214191723/2021,A/Israel/R-9603/2021,2.0
A/Bangladesh/4005/2020,A/Israel/R-9997/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Israel/R-9997/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Israel/R-9997/2021,2.999999999999999
A/Darwin/9/2021,A/Israel/R-9997/2021,0.0
A/Denmark/3264/2019,A/Israel/R-9997/2021,3.999999999999999
A/England/214191723/2021,A/Israel/R-9997/2021,0.0
A/Cambodia/925256/2020,A/Israel/R11447/2022,2.0
A/Cambodia/e0826360/2020,A/Israel/R11447/2022,2.0
A/Catalonia/NSVH-2067/22,A/Israel/R11447/2022,2.0
A/Darwin/9/2021,A/Israel/R11447/2022,0.0
A/Albania/289813/2022,A/Israel/R1285/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1285/2024,2.999999999999999
A/Croatia/10136/RV/2023,A/Israel/R1285/2024,1.0
A/Darwin/9/2021,A/Israel/R1285/2024,1.0
A/Albania/289813/2022,A/Israel/R1297/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1297/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1511/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1511/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1544/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1544/2024,2.999999999999999
A/Croatia/10136/RV/2023,A/Israel/R1544/2024,1.0
A/Darwin/9/2021,A/Israel/R1544/2024,1.0
A/Albania/289813/2022,A/Israel/R1550/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1550/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1564/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1564/2024,2.999999999999999
A/Croatia/10136/RV/2023,A/Israel/R1564/2024,1.0
A/Darwin/9/2021,A/Israel/R1564/2024,1.0
A/Albania/289813/2022,A/Israel/R1571/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1571/2024,2.999999999999999
A/Croatia/10136/RV/2023,A/Israel/R1571/2024,1.0
A/Darwin/9/2021,A/Israel/R1571/2024,1.0
A/Albania/289813/2022,A/Israel/R1578/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1578/2024,1.9999999999999991
A/Croatia/10136/RV/2023,A/Israel/R1578/2024,0.0
A/Darwin/9/2021,A/Israel/R1578/2024,0.0
A/Albania/289813/2022,A/Israel/R1598/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1598/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1613/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1613/2024,2.999999999999999
A/Croatia/10136/RV/2023,A/Israel/R1613/2024,1.0
A/Darwin/9/2021,A/Israel/R1613/2024,1.0
A/Albania/289813/2022,A/Israel/R1617/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1617/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1642/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1642/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1690/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1690/2024,0.0
A/Albania/289813/2022,A/Israel/R1721/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1721/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1723/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1723/2024,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1739/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1739/2024,1.0
A/Albania/289813/2022,A/Israel/R1749/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1749/2024,1.415037499278844
A/Albania/289813/2022,A/Israel/R1753/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1753/2024,1.415037499278844
A/Albania/289813/2022,A/Israel/R17814/2023,0.0
A/Croatia/10136/RV/2023,A/Israel/R17814/2023,0.4150374992788439
A/Albania/289813/2022,A/Israel/R1792/2024,0.0
A/Croatia/10136/RV/2023,A/Israel/R1792/2024,1.415037499278844
A/Albania/289813/2022,A/Israel/R1805/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Israel/R1805/2024,1.9999999999999991
A/Croatia/10136/RV/2023,A/Israel/R1805/2024,0.0
A/Darwin/9/2021,A/Israel/R1805/2024,0.9999999999999991
A/Albania/289813/2022,A/Israel/R1817/2024,0.0
